case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_count,all_finite,maximum_signal_relative_defect,maximum_side_weighted_gamma_score,maximum_contraction_envelope_ratio,minimum_signal,maximum_condition_proxy,traditional_signal_gate,maximum_fd_relative_error,maximum_structure_relative_error,actual_forward_branch_changed,diagnostic_state_changed,ideal_reference_jvp_relative_error,ideal_reference_vjp_relative_error,ideal_reference_is_gate
trial-15__separate_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,separate,2,True,1.902486524694324e-09,68.39454806427682,108.72439492477102,1.9486448888678067e-08,50.99268801773871,False,7.79703871157481e-06,0.0,False,False,9.387412536367339e-10,1.7204371795024425e-10,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,separate,4,True,1.902486524694324e-09,68.39454806427682,108.72439492477102,8.74045971774131e-09,113.68582898872427,False,1.0775724488468325e-05,0.0,False,False,1.226956820976555e-09,1.7204371795024425e-10,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,separate,8,True,9.164937977699449e-09,68.39454806427682,108.72439492477102,5.746201089850636e-10,1729.2579796921116,False,1.0775724488468325e-05,0.0,False,False,1.7730505926808441e-09,1.7204371795024425e-10,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,separate,16,True,1.0222952396730438e-08,94.43730674525023,146.96658122816294,5.746201089850636e-10,1729.2579796921116,False,1.0775724488468325e-05,0.0,False,False,2.4156234626847645e-09,1.7204371795024425e-10,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,separate,1,True,3.43850327637454e-12,0.15976514485939436,0.24822637980237214,2.5185565220280647e-06,39.453806180763124,True,5.2092905776917924e-08,0.0,False,False,5.46711167622796e-12,1.6853745147012774e-12,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,separate,2,True,3.43850327637454e-12,0.15976514485939436,0.24822637980237214,1.948644885220647e-06,50.99268811317603,True,9.20076844903287e-08,0.0,False,False,5.764682831438596e-12,1.6853745147012774e-12,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,separate,4,True,2.1935691184686743e-11,0.35372789163361484,0.5531410581693876,8.740459718325354e-07,113.68582898112194,True,1.0101106863768959e-07,0.0,False,False,1.816797207980487e-11,1.6853745147012774e-12,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,separate,8,True,2.875510892046029e-10,0.4952108560220394,0.7857542210390844,5.7462010155123614e-08,1729.2580020633357,False,1.0101106863768959e-07,0.0,False,False,2.0510927392346425e-11,1.6853745147012774e-12,False
trial-15__separate_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,separate_cancellation_residual,correct_formula_with_separate_arithmetic_requires_stability_report,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,separate,16,True,2.875510892046029e-10,0.5066107506710881,0.7861431287547248,5.7462010155123614e-08,1729.2580020633357,False,1.1297558919349137e-07,0.0,False,False,2.0510927392346425e-11,1.6853745147012774e-12,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.5798ee2308c3ap-27,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-08,0x1.5798ee2308c3ap-27,paired,1,True,1.0263575153545157e-15,4.768823640354597e-05,7.409299626667832e-05,2.518556522027652e-10,39.45380618076935,True,6.439733185551094e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.5798ee2308c3ap-27,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-08,0x1.5798ee2308c3ap-27,paired,2,True,1.0263575153545157e-15,4.768823640354597e-05,7.409299626667832e-05,1.948644885221186e-10,50.9926881131616,True,6.439733185551094e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.5798ee2308c3ap-27,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-08,0x1.5798ee2308c3ap-27,paired,4,True,2.8095689731595435e-15,4.768823640354597e-05,7.409299626667832e-05,8.740459718115461e-11,113.68582898385127,True,6.8560245582426265e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.5798ee2308c3ap-27,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-08,0x1.5798ee2308c3ap-27,paired,8,True,4.2876508725215696e-14,4.768823640354597e-05,7.409299626667832e-05,5.746201014116897e-12,1729.2580024832748,True,9.76974436048123e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.5798ee2308c3ap-27,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-08,0x1.5798ee2308c3ap-27,paired,16,True,4.2876508725215696e-14,6.199752292947725e-05,9.648267515861185e-05,5.746201014116897e-12,1729.2580024832748,True,9.76974436048123e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,paired,1,True,5.254950478615118e-16,2.4416377038615537e-05,3.7935614088539305e-05,2.518556522027653e-08,39.45380618076933,True,5.327798379919973e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,paired,2,True,8.489803543236523e-16,3.0520913965521415e-05,4.8518017844249616e-05,1.948644885221186e-08,50.992688113161606,True,5.327798379919973e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,paired,4,True,3.4069720600839903e-15,5.4939734220935674e-05,8.591186457524306e-05,8.74045971811547e-09,113.68582898385115,True,1.1558973059605365e-11,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,paired,8,True,3.6168092343683045e-14,5.4939734220935674e-05,8.591186457524306e-05,5.746201014116983e-10,1729.2580024832491,True,1.1558973059605365e-11,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.0c6f7a0b5ed8dp-20,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,1e-06,0x1.0c6f7a0b5ed8dp-20,paired,16,True,3.6168092343683045e-14,5.4939734220935674e-05,8.591186457524306e-05,5.746201014116983e-10,1729.2580024832491,True,1.1558973059605365e-11,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,paired,1,True,3.3631683063136762e-16,1.5626481304713945e-05,2.4278793016665153e-05,2.5185565220276526e-06,39.453806180769334,True,4.461694796371957e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,paired,2,True,4.3467794141371e-16,1.5626707950346962e-05,2.48412251362558e-05,1.948644885221186e-06,50.992688113161606,True,6.695933939422454e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,paired,4,True,1.841574592525957e-15,3.90674972651137e-05,6.0978808194859125e-05,8.740459718115456e-07,113.68582898385134,True,9.3849464137089e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,paired,8,True,1.8080447356682914e-14,3.90674972651137e-05,6.0978808194859125e-05,5.746201014116994e-08,1729.258002483246,True,9.3849464137089e-12,0.0,False,False,0.0,0.0,False
trial-15__paired_cancellation_residual__component_difference_scale__0x1.a36e2eb1c432dp-14,paired_cancellation_residual,algebraically_paired_reference_path,15,component_difference_scale,0.0001,0x1.a36e2eb1c432dp-14,paired,16,True,1.8080447356682914e-14,4.297482874859431e-05,6.711877285563138e-05,5.746201014116994e-08,1729.258002483246,True,9.3849464137089e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,7.305561683179401e-10,1.833226596576069,2.895699129152068,0.0013610696914215503,730.5698333225117,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,7.305561683179401e-10,1.833226596576069,2.895699129152068,0.0013610696914215503,730.5698333225117,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,7.305561683179401e-10,1.833226596576069,2.895699129152068,0.0013610696914215503,730.5698333225117,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,7.305561683179401e-10,1.833226596576069,2.895699129152068,0.0013610696914215503,730.5698333225117,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,7.305561683179401e-10,1.833226596576069,2.895699129152068,0.0005583561439583089,1780.8641820486725,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,7.305698679169245e-08,183.32609737677095,289.57534301269504,0.0013610696914215503,730.5698333224127,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,7.305698679169245e-08,183.32609737677095,289.57534301269504,0.0013610696914215503,730.5698333224127,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,7.305698679169245e-08,183.32609737677095,289.57534301269504,0.0013610696914215503,730.5698333224127,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,7.305698679169245e-08,183.32609737677095,289.57534301269504,0.0013610696914215503,730.5698333224127,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,7.305698679169245e-08,183.32609737677095,289.57534301269504,0.0005583561439583089,1780.864182048431,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,7.305698328514317e-06,18332.608858006934,28957.532904944244,0.0013610696914215503,730.5698333125129,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,7.305698328514317e-06,18332.608858006934,28957.532904944244,0.0013610696914215503,730.5698333125129,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,7.305698328514317e-06,18332.608858006934,28957.532904944244,0.0013610696914215503,730.5698333125129,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,7.305698328514317e-06,18332.608858006934,28957.532904944244,0.0013610696914215503,730.5698333125129,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,7.305698328514317e-06,18332.608858006934,28957.532904944244,0.0005583561439583089,1780.8641820242988,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,0.0007305698333089877,1833260.8894321052,2895753.2279343423,0.0013610696914215503,730.5698323228781,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,0.0007305698333089877,1833260.8894321052,2895753.2279343423,0.0013610696914215503,730.5698323228781,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,0.0007305698333089877,1833260.8894321052,2895753.2279343423,0.0013610696914215503,730.5698323228781,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,0.0007305698333089877,1833260.8894321052,2895753.2279343423,0.0013610696914215503,730.5698323228781,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,0.0007305698333089877,1833260.8894321052,2895753.2279343423,0.0005583561439583089,1780.8641796119284,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,1.1948714081125907e-14,2.9983595236540776e-05,4.736101405983498e-05,0.0013610696914215666,730.5698333225027,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,6.516941324147918e-13,0.033599684183405705,0.05350457915689865,0.0013610696914215666,730.5698333225027,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,1.7203431870523203e-12,0.037678228357757776,0.0593684106704808,0.0013610696914215666,730.5698333225027,True,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,1.7203431870523203e-12,0.037678228357757776,0.0593684106704808,0.0013610696914215666,730.5698333225027,True,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,5.1061822745023075e-12,0.04447375465027579,0.07095821648137263,0.0005583561439606997,1780.8641820410467,True,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,7.96580938741736e-16,1.9989063491030603e-06,3.15740093732776e-06,0.0013610696914215514,730.569833322386,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,6.520228949221018e-11,3.3616634338196536,5.353157080626676,0.0013610696914215514,730.569833322386,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.7200920204507982e-10,3.767272741957771,5.935974301377723,0.0013610696914215514,730.569833322386,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,1.7200920204507982e-10,3.767272741957771,5.935974301377723,0.0013610696914215514,730.569833322386,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,5.10655864706317e-10,4.447703277472727,7.096344675393986,0.0005583561441988532,1780.8641812811566,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,1.0833500766887501e-14,2.718512634826712e-05,4.294065275504055e-05,0.001361069691421565,730.5698333098683,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,6.52021666714999e-09,336.16571015552375,535.3146995744771,0.001361069691421565,730.5698333098683,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,1.7200796956929597e-08,376.72458130109226,593.5931872489307,0.001361069691421565,730.5698333098683,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,1.7200796956929597e-08,376.72458130109226,593.5931872489307,0.001361069691421565,730.5698333098683,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,5.106609227863423e-08,444.77473323432406,709.641496402452,0.0005583561680135007,1780.8641052943897,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,1.035555220364247e-14,2.5985782583267926e-05,4.1046212898045716e-05,0.0013610696914215644,730.5698320592052,True,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,6.520216788730086e-07,33616.57169993213,53531.4697465526,0.0013610696914215644,730.5698320592052,False,6.683085714002083e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,1.7200766829373904e-06,37672.45636201738,59359.31815323721,0.0013610696914215644,730.5698320592052,False,7.919474341146893e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,1.7200766829373904e-06,37672.45636201738,59359.31815323721,0.0013610696914215644,730.5698320592052,False,9.726445841629683e-12,0.0,False,False,0.0,0.0,False
trial-15__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,15,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,5.106609560172855e-06,44477.47629391229,70964.1531266097,0.0005583585494783713,1780.8565066509188,False,1.1930939616502183e-11,0.0,False,False,0.0,0.0,False
trial-15__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,2.0821314566483725e-09,5.2248121765694355,8.252926341966145,0.001361069691421557,730.5698333225092,False,1.077014316049619e-10,0.0,False,False,0.0,0.0,False
trial-15__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,2.0821314566483725e-09,5.2248121765694355,8.252926341966145,0.001361069691421557,730.5698333225092,False,1.077014316049619e-10,0.0,False,False,0.0,0.0,False
trial-15__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,15,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,2.0821314566483725e-09,5.2248121765694355,8.252926341966145,0.001361069691421557,730.5698333225092,False,1.077014316049619e-10,0.0,False,False,0.0,0.0,False
